2026-09-12 17:34:51 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10000 D1x=9997 D3x=9989 E1x=10015 E3x=10045
2026-09-12 17:40:07 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10000 D1x=9997 D3x=9990 E1x=10015 E3x=10045
2026-09-12 17:45:24 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10001 D1x=9997 D3x=9990 E1x=10015 E3x=10045
2026-09-12 17:50:41 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10035 B1x=10000 B3x=10000 C1x=10000 C3x=10001 D1x=9997 D3x=9990 E1x=10015 E3x=10045
2026-09-12 17:55:57 | bar 2026-09-12 16 | mkt +0.00% | A1x=10012 A3x=10036 B1x=10000 B3x=10000 C1x=10000 C3x=10001 D1x=9997 D3x=9990 E1x=10015 E3x=10045
2026-09-12 18:01:05 | bar 2026-09-12 17 | mkt -0.20% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:06:14 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:11:23 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:16:37 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:21:48 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:26:57 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:32:06 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:37:15 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:42:23 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:47:33 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:52:42 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 18:57:51 | bar 2026-09-12 17 | mkt +0.00% | A1x=9990 A3x=9968 B1x=10000 B3x=10000 C1x=9985 C3x=9954 D1x=9991 D3x=9973 E1x=10004 E3x=10011
2026-09-12 19:03:00 | bar 2026-09-12 18 | mkt -0.33% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:08:09 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:13:18 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:18:27 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:23:35 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:28:45 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
2026-09-12 19:33:54 | bar 2026-09-12 18 | mkt +0.00% | A1x=9975 A3x=9924 B1x=10000 B3x=10000 C1x=9977 C3x=9930 D1x=9983 D3x=9949 E1x=9993 E3x=9979
