t,oi,oiv
2026-08-12 21:00:00,501183148.0,91616279.4544
2026-08-12 21:05:00,500914958.0,91392399.93801095
2026-08-12 21:10:00,500874767.0,91409644.9775
2026-08-12 21:15:00,500830519.0,91193609.86109564
2026-08-12 21:20:00,500791273.0,91244169.9406
2026-08-12 21:25:00,499619789.0,90431181.809
2026-08-12 21:30:00,498631368.0,90302140.7448
2026-08-12 21:35:00,499103988.0,90508225.91158296
2026-08-12 21:40:00,498748983.0,90272603.33746281
2026-08-12 21:45:00,498822337.0,90526656.82373612
2026-08-12 21:50:00,499008890.0,90470311.757
2026-08-12 21:55:00,498809472.0,90478496.44756608
2026-08-12 22:00:00,498993206.0,90267870.9654
2026-08-12 22:05:00,500479838.0,90936260.6768997
2026-08-12 22:10:00,500050828.0,90917446.36448748
2026-08-12 22:15:00,500247557.0,90995030.6183
2026-08-12 22:20:00,500036394.0,90984667.10993946
2026-08-12 22:25:00,499873608.0,90957356.62194169
2026-08-12 22:30:00,499989751.0,90998134.682
2026-08-12 22:35:00,500186918.0,91022884.91520531
2026-08-12 22:40:00,500228868.0,90961512.30905771
2026-08-12 22:45:00,500506402.0,90968174.71303254
2026-08-12 22:50:00,500484736.0,91038173.4784
2026-08-12 22:55:00,500440105.0,91008015.7172758
2026-08-12 23:00:00,500444192.0,91055860.76993535
2026-08-12 23:05:00,500696261.0,91117802.10159159
2026-08-12 23:10:00,500818954.0,91024591.10974146
2026-08-12 23:15:00,500841880.0,91214425.037736
2026-08-12 23:20:00,501156435.0,91132155.45390254
2026-08-12 23:25:00,501296781.0,91185884.4639
2026-08-12 23:30:00,501122871.0,91314133.48689255
2026-08-12 23:35:00,500725700.0,91382440.25
2026-08-12 23:40:00,500850829.0,91455361.3754
2026-08-12 23:45:00,500960085.0,91357140.04654935
2026-08-12 23:50:00,501006662.0,91391741.47685765
2026-08-12 23:55:00,501032633.0,91415708.6409618
2026-08-13 00:00:00,500948890.0,91423172.425
2026-08-13 00:05:00,500890985.0,91499419.1880202
2026-08-13 00:10:00,501116021.0,91582185.03608546
2026-08-13 00:15:00,501310832.0,91649922.0271976
2026-08-13 00:20:00,502006422.0,92041682.69841564
2026-08-13 00:25:00,501753184.0,91788128.39946689
2026-08-13 00:30:00,501671879.0,91783238.15431888
2026-08-13 00:35:00,501959368.0,91587004.325912
2026-08-13 00:40:00,502543059.0,91613599.6557
2026-08-13 00:45:00,502374007.0,91384152.84121235
2026-08-13 00:50:00,502071007.0,91477337.4754
2026-08-13 00:55:00,501945933.0,91285764.65316942
2026-08-13 01:00:00,501537412.0,91129347.7604
2026-08-13 01:05:00,501264814.0,91171858.94894668
2026-08-13 01:10:00,501436913.0,91235237.85738967
2026-08-13 01:15:00,501688506.0,91357476.9426
2026-08-13 01:20:00,501699216.0,91259087.3904
2026-08-13 01:25:00,501288331.0,91060323.66292728
2026-08-13 01:30:00,500325795.0,90780267.99738646
2026-08-13 01:35:00,500451222.0,91012484.6164587
2026-08-13 01:40:00,500359424.0,91015379.2256
2026-08-13 01:45:00,500243290.0,90784027.2083775
2026-08-13 01:50:00,500270363.0,90849097.9208
2026-08-13 01:55:00,500234275.0,90916288.8768205
2026-08-13 02:00:00,501510798.0,90974058.7572
2026-08-13 02:05:00,501251313.0,90884968.28063121
2026-08-13 02:10:00,501349844.0,90944861.7016
2026-08-13 02:15:00,501301375.0,90885939.2875
2026-08-13 02:20:00,501242905.0,90975587.2575
2026-08-13 02:25:00,501378383.0,91072284.75354306
2026-08-13 02:30:00,501357894.0,91146865.1292
2026-08-13 02:35:00,501184235.0,91205827.8432104
2026-08-13 02:40:00,501392716.0,91129775.71503565
2026-08-13 02:45:00,501386976.0,91232083.34851392
2026-08-13 02:50:00,501264896.0,91435408.86982656
2026-08-13 02:55:00,501570204.0,91737190.3116
2026-08-13 03:00:00,501850413.0,91838625.579
2026-08-13 03:05:00,501700651.0,91779627.04300652
2026-08-13 03:10:00,501792139.0,91954965.0273809
2026-08-13 03:15:00,502017086.0,91943862.02159283
2026-08-13 03:20:00,501905639.0,91999303.6287
2026-08-13 03:25:00,501615990.0,91946210.967
2026-08-13 03:30:00,501620990.0,91746479.071
