t,fundingRate
2025-06-21 16:00:00.000,-0.00015975
2025-06-22 00:00:00.005,-0.00010122
2025-06-22 08:00:00.000,-0.00010518
2025-06-22 16:00:00.003,-8.386e-05
2025-06-23 00:00:00.000,-1.671e-05
2025-06-23 08:00:00.004,-7.444e-05
2025-06-23 16:00:00.013,-7.475e-05
2025-06-24 00:00:00.003,0.0001
2025-06-24 08:00:00.000,0.0001
2025-06-24 16:00:00.000,0.0001
2025-06-25 00:00:00.005,0.0001
2025-06-25 08:00:00.000,3.577e-05
2025-06-25 16:00:00.005,9.547e-05
2025-06-26 00:00:00.000,0.0001
2025-06-26 08:00:00.006,9.27e-06
2025-06-26 16:00:00.007,0.0001
2025-06-27 00:00:00.000,5.468e-05
2025-06-27 08:00:00.000,-5.59e-05
2025-06-27 16:00:00.009,-8.617e-05
2025-06-28 00:00:00.001,4.082e-05
2025-06-28 08:00:00.002,-1.158e-05
2025-06-28 16:00:00.000,0.0001
2025-06-29 00:00:00.004,0.0001
2025-06-29 08:00:00.001,0.0001
2025-06-29 16:00:00.001,6.386e-05
2025-06-30 00:00:00.000,0.0001
2025-06-30 08:00:00.005,0.0001
2025-06-30 16:00:00.002,-3.874e-05
2025-07-01 00:00:00.007,-1.47e-06
2025-07-01 08:00:00.002,1.273e-05
2025-07-01 16:00:00.000,-2.152e-05
2025-07-02 00:00:00.001,-9.974e-05
2025-07-02 08:00:00.000,0.0001
2025-07-02 16:00:00.003,0.0001
2025-07-03 00:00:00.006,0.0001
2025-07-03 08:00:00.003,0.0001
2025-07-03 16:00:00.003,0.0001
2025-07-04 00:00:00.005,0.0001
2025-07-04 08:00:00.003,9.66e-05
2025-07-04 16:00:00.001,-7.6e-07
2025-07-05 00:00:00.004,-7.619e-05
2025-07-05 08:00:00.009,-4.891e-05
2025-07-05 16:00:00.006,-3.582e-05
2025-07-06 00:00:00.001,5.296e-05
2025-07-06 08:00:00.002,0.0001
2025-07-06 16:00:00.004,3.996e-05
2025-07-07 00:00:00.000,0.0001
2025-07-07 08:00:00.007,0.0001
2025-07-07 16:00:00.000,0.0001
2025-07-08 00:00:00.010,0.0001
2025-07-08 08:00:00.003,-2.383e-05
2025-07-08 16:00:00.000,0.0001
2025-07-09 00:00:00.002,0.0001
2025-07-09 08:00:00.006,0.0001
2025-07-09 16:00:00.001,0.0001
2025-07-10 00:00:00.003,0.0001
2025-07-10 08:00:00.000,0.0001
2025-07-10 16:00:00.004,0.0001
2025-07-11 00:00:00.004,0.0001
2025-07-11 08:00:00.007,0.0001
2025-07-11 16:00:00.001,0.0001
2025-07-12 00:00:00.000,0.0001
2025-07-12 08:00:00.001,0.0001
2025-07-12 16:00:00.002,0.0001
2025-07-13 00:00:00.006,0.0001
2025-07-13 08:00:00.001,0.0001
2025-07-13 16:00:00.003,0.0001
2025-07-14 00:00:00.000,0.0001
2025-07-14 08:00:00.000,0.0001
2025-07-14 16:00:00.000,0.0001
2025-07-15 00:00:00.002,0.0001
2025-07-15 08:00:00.000,0.0001
2025-07-15 16:00:00.000,0.0001
2025-07-16 00:00:00.000,0.0001
