t,oi,oiv
2026-08-13 10:10:00,8563842.43,649661112.5160102
2026-08-13 10:15:00,8562135.18,649095467.9958
2026-08-13 10:20:00,8561345.84,649301966.2058345
2026-08-13 10:25:00,8565371.71,649391317.0621074
2026-08-13 10:30:00,8567524.41,649332675.0339
2026-08-13 10:35:00,8556514.82,647385911.2812
2026-08-13 10:40:00,8553352.7,647499142.1040848
2026-08-13 10:45:00,8554974.33,647697106.5243
2026-08-13 10:50:00,8557813.73,648168811.9102
2026-08-13 10:55:00,8562141.88,648275879.2466496
2026-08-13 11:00:00,8560854.13,648115821.7038925
2026-08-13 11:05:00,8571745.43,648733564.3962036
2026-08-13 11:10:00,8575915.14,648749079.2813089
2026-08-13 11:15:00,8585017.26,649151059.5968064
2026-08-13 11:20:00,8590957.43,649476381.708
2026-08-13 11:25:00,8594062.92,649414648.2604625
2026-08-13 11:30:00,8592751.48,649260769.4228526
2026-08-13 11:35:00,8597572.94,649718587.0758
2026-08-13 11:40:00,8595625.2,650173090.128
2026-08-13 11:45:00,8601376.0,650264025.6
2026-08-13 11:50:00,8601800.84,650434654.8622062
2026-08-13 11:55:00,8606903.67,650767986.4887
2026-08-13 12:00:00,8605135.42,650720340.4604
2026-08-13 12:05:00,8604335.22,650831916.0408
2026-08-13 12:10:00,8603827.21,651882460.9154042
2026-08-13 12:15:00,8601457.98,652027704.1477224
2026-08-13 12:20:00,8608506.87,652266565.5399
2026-08-13 12:25:00,8610581.45,652509862.281
2026-08-13 12:30:00,8597945.38,652072624.56253
2026-08-13 12:35:00,8590902.45,652650859.1265
2026-08-13 12:40:00,8595086.48,652555471.3078235
2026-08-13 12:45:00,8590656.39,652315190.3142055
2026-08-13 12:50:00,8590951.21,652482744.3995
2026-08-13 12:55:00,8590003.33,652496652.9468
2026-08-13 13:00:00,8574686.52,652515570.2762594
2026-08-13 13:05:00,8573126.84,652019783.9299436
2026-08-13 13:10:00,8574512.22,652863360.4308
2026-08-13 13:15:00,8567002.61,652120238.6732
2026-08-13 13:20:00,8566066.31,651738327.6028734
2026-08-13 13:25:00,8555574.5,650565884.98
2026-08-13 13:30:00,8549340.74,650091869.8696
2026-08-13 13:35:00,8553479.89,651603203.9249471
2026-08-13 13:40:00,8555564.12,652019541.5852
2026-08-13 13:45:00,8559761.45,652767408.177
2026-08-13 13:50:00,8546734.07,651773940.1782
2026-08-13 13:55:00,8546841.94,651363022.7200625
2026-08-13 14:00:00,8547936.94,651096356.7198
2026-08-13 14:05:00,8542228.15,650319829.0595
2026-08-13 14:10:00,8539781.33,650389746.0928
2026-08-13 14:15:00,8516318.32,649965414.1824
2026-08-13 14:20:00,8525480.12,650501690.8236167
2026-08-13 14:25:00,8524637.07,650259315.6996
2026-08-13 14:30:00,8516782.83,649496607.2293466
2026-08-13 14:35:00,8510146.14,650515570.9416
2026-08-13 14:40:00,8503096.88,649991220.2262655
2026-08-13 14:45:00,8504709.13,650865389.7189
2026-08-13 14:50:00,8507528.05,650740820.5445
2026-08-13 14:55:00,8509695.94,650906642.4506
2026-08-13 15:00:00,8513778.18,650708066.2974
2026-08-13 15:05:00,8509144.23,650614941.4503429
2026-08-13 15:10:00,8499227.53,648916021.9155
2026-08-13 15:15:00,8504015.63,649196553.1942
2026-08-13 15:20:00,8503595.77,649249537.0395
2026-08-13 15:25:00,8501809.93,648348025.2618
2026-08-13 15:30:00,8507915.31,646856801.0193
2026-08-13 15:35:00,8488674.53,645988131.733
2026-08-13 15:40:00,8478000.74,645091076.3066
2026-08-13 15:45:00,8477901.08,644829156.1448
2026-08-13 15:50:00,8474893.33,643668148.4135
2026-08-13 15:55:00,8470031.97,642960126.8427
2026-08-13 16:00:00,8485698.38,641481963.8267559
2026-08-13 16:05:00,8494819.61,643008733.5462852
2026-08-13 16:10:00,8502527.07,643046122.3041
2026-08-13 16:15:00,8512705.12,644326650.5328
2026-08-13 16:20:00,8515855.85,645089940.7890058
2026-08-13 16:25:00,8521478.94,645842888.8626
2026-08-13 16:30:00,8518159.24,644143201.7288
2026-08-13 16:35:00,8523679.62,644430170.672041
2026-08-13 16:40:00,8482299.45,638575169.227293
2026-08-13 16:45:00,8503324.03,640385332.6993
2026-08-13 16:50:00,8502836.89,642018888.2811602
2026-08-13 16:55:00,8554037.13,645231020.7159
2026-08-13 17:00:00,8548856.86,645951624.3416
2026-08-13 17:05:00,8555450.89,646720377.2057302
2026-08-13 17:10:00,8552694.09,647353415.6721
2026-08-13 17:15:00,8560982.75,648027112.0200418
2026-08-13 17:20:00,8559463.75,648015340.6182914
2026-08-13 17:25:00,8562283.98,649021125.684
2026-08-13 17:30:00,8567303.45,649326737.3282247
2026-08-13 17:35:00,8566607.83,649520205.6706
2026-08-13 17:40:00,8557571.8,648663942.44
2026-08-13 17:45:00,8558279.32,649059903.6288
2026-08-13 17:50:00,8557303.69,648524078.8759677
2026-08-13 17:55:00,8552923.56,647798430.4344
2026-08-13 18:00:00,8548900.44,647468679.6817002
2026-08-13 18:05:00,8546199.88,648229260.898
2026-08-13 18:10:00,8546632.45,647831414.044381
2026-08-13 18:15:00,8543274.65,647836516.7095
2026-08-13 18:20:00,8536847.11,648002844.7120227
2026-08-13 18:25:00,8536866.53,647009114.3087
2026-08-13 18:30:00,8536811.55,646408891.3136095
2026-08-13 18:35:00,8550700.05,647269441.9296505
2026-08-13 18:40:00,8551619.93,647121261.9261348
2026-08-13 18:45:00,8552596.12,648342733.1311488
2026-08-13 18:50:00,8554058.92,648568747.3144
2026-08-13 18:55:00,8548463.46,649826888.2659395
2026-08-13 19:00:00,8549140.89,649545273.0404342
2026-08-13 19:05:00,8546756.49,649149738.5661504
2026-08-13 19:10:00,8541814.16,650832468.1010265
