time,open,high,low,close,volume
2026-08-10 23:15:00,54060.0,54066.0,54060.0,54066.0,7
2026-08-10 23:20:00,54066.0,54075.0,54066.0,54075.0,9
2026-08-10 23:25:00,54076.0,54085.0,54076.0,54080.0,25
2026-08-10 23:30:00,54079.0,54079.0,54072.0,54073.0,13
2026-08-10 23:35:00,54074.0,54075.0,54071.0,54073.0,14
2026-08-10 23:40:00,54077.0,54081.0,54070.0,54070.0,26
2026-08-10 23:45:00,54069.0,54069.0,54065.0,54067.0,15
2026-08-10 23:50:00,54067.0,54070.0,54067.0,54070.0,6
2026-08-10 23:55:00,54070.0,54070.0,54065.0,54066.0,8
2026-08-11 00:00:00,54070.0,54072.0,54068.0,54068.0,18
2026-08-11 00:05:00,54068.0,54069.0,54067.0,54068.0,6
2026-08-11 00:10:00,54067.0,54071.0,54066.0,54070.0,20
2026-08-11 00:15:00,54070.0,54070.0,54064.0,54064.0,15
2026-08-11 00:20:00,54063.0,54063.0,54060.0,54061.0,18
2026-08-11 00:25:00,54063.0,54069.0,54061.0,54069.0,15
2026-08-11 00:30:00,54066.0,54084.0,54066.0,54074.0,78
2026-08-11 00:35:00,54072.0,54073.0,54068.0,54071.0,27
2026-08-11 00:40:00,54070.0,54072.0,54069.0,54069.0,5
2026-08-11 00:45:00,54068.0,54072.0,54068.0,54070.0,7
2026-08-11 00:50:00,54068.0,54069.0,54067.0,54067.0,7
2026-08-11 00:55:00,54068.0,54070.0,54066.0,54066.0,14
2026-08-11 01:00:00,54064.0,54070.0,54064.0,54069.0,11
2026-08-11 01:05:00,54068.0,54070.0,54063.0,54068.0,21
2026-08-11 01:10:00,54067.0,54068.0,54065.0,54068.0,20
2026-08-11 01:15:00,54071.0,54071.0,54064.0,54065.0,13
2026-08-11 01:20:00,54060.0,54062.0,54054.0,54058.0,46
2026-08-11 01:25:00,54060.0,54063.0,54060.0,54062.0,12
2026-08-11 01:30:00,54059.0,54069.0,54058.0,54068.0,49
2026-08-11 01:35:00,54067.0,54075.0,54067.0,54073.0,36
2026-08-11 01:40:00,54073.0,54079.0,54073.0,54075.0,12
2026-08-11 01:45:00,54075.0,54076.0,54054.0,54054.0,30
2026-08-11 01:50:00,54051.0,54056.0,54041.0,54041.0,53
2026-08-11 01:55:00,54037.0,54042.0,54036.0,54037.0,24
2026-08-11 02:00:00,54037.0,54060.0,54035.0,54058.0,49
2026-08-11 02:05:00,54058.0,54062.0,54051.0,54052.0,35
2026-08-11 02:10:00,54049.0,54053.0,54046.0,54047.0,34
2026-08-11 02:15:00,54052.0,54052.0,54017.0,54018.0,106
2026-08-11 02:20:00,54017.0,54028.0,54017.0,54027.0,46
2026-08-11 02:25:00,54024.0,54027.0,53999.0,54000.0,66
2026-08-11 02:30:00,54000.0,54010.0,53949.0,53973.0,452
2026-08-11 02:35:00,53978.0,54012.0,53977.0,54010.0,71
2026-08-11 02:40:00,54012.0,54015.0,53997.0,53998.0,71
2026-08-11 02:45:00,54002.0,54008.0,53997.0,54005.0,30
2026-08-11 02:50:00,53999.0,54004.0,53994.0,53996.0,29
2026-08-11 02:55:00,53999.0,54016.0,53999.0,54016.0,42
2026-08-11 03:00:00,54018.0,54042.0,54013.0,54024.0,150
2026-08-11 03:05:00,54023.0,54029.0,54003.0,54003.0,55
2026-08-11 03:10:00,54010.0,54015.0,54005.0,54015.0,37
2026-08-11 03:15:00,54015.0,54015.0,53995.0,53999.0,25
2026-08-11 03:20:00,53999.0,54000.0,53983.0,53986.0,37
2026-08-11 03:25:00,53988.0,54001.0,53988.0,53998.0,32
2026-08-11 03:30:00,54000.0,54012.0,53992.0,54011.0,60
2026-08-11 03:35:00,54012.0,54025.0,54004.0,54004.0,59
2026-08-11 03:40:00,54004.0,54009.0,53994.0,54005.0,40
2026-08-11 03:45:00,54004.0,54005.0,53993.0,53994.0,28
2026-08-11 03:50:00,53995.0,54003.0,53988.0,53988.0,28
2026-08-11 03:55:00,53986.0,54010.0,53986.0,54005.0,57
2026-08-11 04:00:00,54008.0,54033.0,54006.0,54013.0,93
2026-08-11 04:05:00,54012.0,54013.0,53993.0,53995.0,74
2026-08-11 04:10:00,53997.0,54001.0,53980.0,53980.0,50
2026-08-11 04:15:00,53978.0,53989.0,53974.0,53976.0,37
2026-08-11 04:20:00,53980.0,53988.0,53970.0,53988.0,63
2026-08-11 04:25:00,53985.0,54000.0,53978.0,53994.0,115
2026-08-11 04:30:00,53997.0,54004.0,53990.0,54003.0,52
2026-08-11 04:35:00,54006.0,54010.0,53996.0,53996.0,65
2026-08-11 04:40:00,54002.0,54021.0,54000.0,54019.0,47
2026-08-11 04:45:00,54020.0,54025.0,54013.0,54025.0,37
2026-08-11 04:50:00,54024.0,54029.0,54020.0,54023.0,39
2026-08-11 04:55:00,54023.0,54023.0,54001.0,54004.0,77
2026-08-11 05:00:00,53999.0,54009.0,53993.0,53993.0,61
2026-08-11 05:05:00,53992.0,54004.0,53979.0,53981.0,83
2026-08-11 05:10:00,53978.0,53996.0,53978.0,53991.0,68
2026-08-11 05:15:00,53991.0,54008.0,53985.0,54008.0,41
2026-08-11 05:20:00,54005.0,54016.0,53998.0,54000.0,33
2026-08-11 05:25:00,53993.0,54001.0,53989.0,53999.0,25
2026-08-11 05:30:00,54000.0,54020.0,54000.0,54018.0,59
2026-08-11 05:35:00,54010.0,54017.0,54009.0,54014.0,24
2026-08-11 05:40:00,54013.0,54024.0,54011.0,54011.0,32
2026-08-11 05:45:00,54017.0,54020.0,54015.0,54018.0,14
2026-08-11 05:50:00,54015.0,54016.0,54008.0,54013.0,29
2026-08-11 05:55:00,54017.0,54017.0,54004.0,54011.0,32
2026-08-11 06:00:00,54014.0,54014.0,53998.0,54004.0,20
2026-08-11 06:05:00,53999.0,54002.0,53996.0,54001.0,11
2026-08-11 06:10:00,54000.0,54004.0,53996.0,53996.0,30
2026-08-11 06:15:00,53996.0,54000.0,53992.0,53992.0,22
