t,oi,oiv
2026-08-12 21:10:00,378589997.5,381673908.32983553
2026-08-12 21:15:00,378436505.1,381187840.6699334
2026-08-12 21:20:00,378590895.5,381468186.3058
2026-08-12 21:25:00,377189276.3,378933229.77843684
2026-08-12 21:30:00,377114606.9,379113314.31657
2026-08-12 21:35:00,377030867.9,378991428.41308
2026-08-12 21:40:00,377188908.5,379301166.3876
2026-08-12 21:45:00,377135888.8,379552334.2084616
2026-08-12 21:50:00,377193133.0,379494011.1113
2026-08-12 21:55:00,376994240.9,379290588.2201701
2026-08-12 22:00:00,377188723.9,378808711.7502781
2026-08-12 22:05:00,377317020.9,379090410.89823
2026-08-12 22:10:00,377321832.7,379506254.43961346
2026-08-12 22:15:00,377307107.5,379495488.7235
2026-08-12 22:20:00,377364681.9,379756524.91599315
2026-08-12 22:25:00,377361641.7,379965437.02773
2026-08-12 22:30:00,377291505.0,379855046.08695793
2026-08-12 22:35:00,377265267.0,379576824.10804635
2026-08-12 22:40:00,377272826.0,379570726.8740573
2026-08-12 22:45:00,377448231.2,379601901.73895717
2026-08-12 22:50:00,377701221.1,379363106.47284
2026-08-12 22:55:00,377743646.9,379330170.21698
2026-08-12 23:00:00,378183141.7,379604274.5280488
2026-08-12 23:05:00,378141472.0,379221784.3713568
2026-08-12 23:10:00,377973214.2,378729160.6284
2026-08-12 23:15:00,377706054.7,378459880.44397026
2026-08-12 23:20:00,377734463.8,378441714.9232959
2026-08-12 23:25:00,378071299.5,378222528.0198
2026-08-12 23:30:00,378036306.4,378905789.90472
2026-08-12 23:35:00,378135254.4,379420914.26496
2026-08-12 23:40:00,378007200.8,379594831.04336
2026-08-12 23:45:00,377882470.6,379483112.7266169
2026-08-12 23:50:00,377787856.0,379535597.06882
2026-08-12 23:55:00,377697536.8,379510484.97664
2026-08-13 00:00:00,377836025.8,379767198.62490743
2026-08-13 00:05:00,377852815.5,379465370.403653
2026-08-13 00:10:00,378142311.2,380372730.6826896
2026-08-13 00:15:00,378161362.9,380505963.34998
2026-08-13 00:20:00,378380125.5,380905858.24332756
2026-08-13 00:25:00,378274058.9,380468048.44162
2026-08-13 00:30:00,378210869.6,380404492.64368
2026-08-13 00:35:00,378234434.6,379974312.99916
2026-08-13 00:40:00,378370713.7,379959870.69754
2026-08-13 00:45:00,378439693.2,379429744.41896826
2026-08-13 00:50:00,379418242.9,381091799.8566955
2026-08-13 00:55:00,379553753.1,381365556.73596036
2026-08-13 01:00:00,379600467.9,381004989.63123
2026-08-13 01:05:00,379662107.8,381294654.86354
2026-08-13 01:10:00,379672318.5,381440733.4447702
2026-08-13 01:15:00,379865290.6,381688643.99488
2026-08-13 01:20:00,380036340.2,381247421.00713235
2026-08-13 01:25:00,380222255.1,381258623.09850353
2026-08-13 01:30:00,380238051.6,381082469.05547124
2026-08-13 01:35:00,379985388.7,381527244.0121663
2026-08-13 01:40:00,379956605.9,381759891.3502996
2026-08-13 01:45:00,380027606.4,381069668.69868124
2026-08-13 01:50:00,380228881.0,381673750.7478
2026-08-13 01:55:00,379980053.6,381681562.4822149
2026-08-13 02:00:00,380044053.5,381602234.11935
2026-08-13 02:05:00,380266873.4,381749914.20626
2026-08-13 02:10:00,380257845.0,382159134.225
2026-08-13 02:15:00,380443131.5,381981103.2945393
2026-08-13 02:20:00,380598947.8,382236573.7286359
2026-08-13 02:25:00,380626232.8,381990644.6254065
2026-08-13 02:30:00,380653042.6,382252265.0017537
2026-08-13 02:35:00,380663894.2,382110416.99796
2026-08-13 02:40:00,380518623.2,381733139.7104124
2026-08-13 02:45:00,380388610.3,382135255.8974589
2026-08-13 02:50:00,380085342.0,382099794.3126
2026-08-13 02:55:00,379181777.9,381646459.45635
2026-08-13 03:00:00,378831090.5,381350601.3751429
2026-08-13 03:05:00,378540284.2,381644314.53044
2026-08-13 03:10:00,378115377.4,381091360.9459031
2026-08-13 03:15:00,378062378.7,381372526.5404506
2026-08-13 03:20:00,378084205.0,381865047.05
2026-08-13 03:25:00,377854259.0,381490048.2509498
2026-08-13 03:30:00,377440847.3,381177511.68827
2026-08-13 03:35:00,377519085.0,381511035.98303443
2026-08-13 03:40:00,377825458.3,382094885.97879
2026-08-13 03:45:00,377852185.1,381966375.71815544
2026-08-13 03:50:00,377760595.0,382154234.04029626
2026-08-13 03:55:00,377969761.5,382026703.71475786
2026-08-13 04:00:00,377942926.4,381881103.03137577
2026-08-13 04:05:00,377847631.6,381966170.78444
2026-08-13 04:10:00,377833847.7,381990020.0247
2026-08-13 04:15:00,377981044.3,382214431.99616
2026-08-13 04:20:00,377958611.5,382078360.36535
2026-08-13 04:25:00,377728720.4,381789560.9998299
2026-08-13 04:30:00,377846529.0,381738348.2487
2026-08-13 04:35:00,377905168.1,381993399.1152293
2026-08-13 04:40:00,377800178.8,382122991.11384034
2026-08-13 04:45:00,377852050.0,382092415.2821945
2026-08-13 04:50:00,378052668.8,382021023.3954399
2026-08-13 04:55:00,378152358.7,382198759.1066514
2026-08-13 05:00:00,378220825.0,382123685.693175
2026-08-13 05:05:00,378256960.7,382001704.61093
2026-08-13 05:10:00,378394078.1,382239348.9931784
2026-08-13 05:15:00,378496030.5,382583787.6294
2026-08-13 05:20:00,378584653.0,382630568.25737834
2026-08-13 05:25:00,378650101.3,382928847.44469
2026-08-13 05:30:00,378996117.2,383764756.2554844
2026-08-13 05:35:00,379164590.7,383757578.219569
2026-08-13 05:40:00,379328395.0,384727565.7102325
2026-08-13 05:45:00,379367634.7,384716718.34927
2026-08-13 05:50:00,379357584.7,384365579.01502085
2026-08-13 05:55:00,379359955.1,384660668.29342216
2026-08-13 06:00:00,379446339.0,384401881.62609625
2026-08-13 06:05:00,379348109.3,384154195.68159777
2026-08-13 06:10:00,379204534.0,383906670.2216
2026-08-13 06:15:00,379166481.0,383742694.34249634
2026-08-13 06:20:00,379234857.8,384041879.5788325
2026-08-13 06:25:00,379033338.8,383733352.20112
2026-08-13 06:30:00,379014588.7,383695172.51096237
2026-08-13 06:35:00,378961549.8,383509088.3976
2026-08-13 06:40:00,379010005.9,383436027.8973993
2026-08-13 06:45:00,378858058.8,383237161.655671
2026-08-13 06:50:00,378944337.6,383691206.5816066
2026-08-13 06:55:00,378832399.7,384089434.1806929
2026-08-13 07:00:00,378555311.6,383893865.16852033
2026-08-13 07:05:00,378709622.5,383868855.64214575
2026-08-13 07:10:00,378717228.8,383905654.83456
2026-08-13 07:15:00,378645017.8,383946048.0492
2026-08-13 07:20:00,378660275.7,383718241.692471
2026-08-13 07:25:00,378619624.5,384092306.13841033
2026-08-13 07:30:00,378811510.0,384380039.197
2026-08-13 07:35:00,378275199.3,383714675.6178702
2026-08-13 07:40:00,378128526.8,383359295.9310677
2026-08-13 07:45:00,377994260.5,383021584.16465
2026-08-13 07:50:00,377975495.1,382926974.08581
2026-08-13 07:55:00,377890570.5,382804017.0648121
2026-08-13 08:00:00,377937725.3,382737534.41131
2026-08-13 08:05:00,377993501.6,382762619.1501421
2026-08-13 08:10:00,377907013.9,382593060.87236
2026-08-13 08:15:00,377893179.9,382276740.78684
2026-08-13 08:20:00,377939726.5,382291668.4360721
2026-08-13 08:25:00,377825565.0,382246124.1105
2026-08-13 08:30:00,377770164.8,382227852.74464
2026-08-13 08:35:00,377750120.8,382220170.1919687
2026-08-13 08:40:00,377741497.5,382369869.6334931
2026-08-13 08:45:00,377811853.0,382496719.9772
2026-08-13 08:50:00,377608880.7,382140187.2684
2026-08-13 08:55:00,377682294.0,382017048.1088115
2026-08-13 09:00:00,377673778.4,382319165.87432
2026-08-13 09:05:00,377566632.1,382038304.75061315
2026-08-13 09:10:00,377436876.5,381701913.20445
2026-08-13 09:15:00,377236756.9,380820506.09055
2026-08-13 09:20:00,377445374.3,381559528.87987
2026-08-13 09:25:00,377454199.4,381681686.43328
2026-08-13 09:30:00,377560417.9,381713582.4969
2026-08-13 09:35:00,377709130.9,382087527.5912102
2026-08-13 09:40:00,377808884.7,381761770.6055953
2026-08-13 09:45:00,377844928.2,381978147.42043483
2026-08-13 09:50:00,377857332.3,382353834.55437
2026-08-13 09:55:00,377939291.3,382628493.68955356
2026-08-13 10:00:00,378052044.2,382664279.13924
2026-08-13 10:05:00,378004655.0,381595699.2225
