t,fundingRate
2025-10-12 00:00:00.004,-0.00013274
2025-10-12 08:00:00.002,-0.00017943
2025-10-12 16:00:00.000,-0.00014842
2025-10-13 00:00:00.003,-0.00023225
2025-10-13 08:00:00.002,-8.844e-05
2025-10-13 16:00:00.003,4.529e-05
2025-10-14 00:00:00.000,-1.833e-05
2025-10-14 08:00:00.000,7.198e-05
2025-10-14 16:00:00.000,8.92e-06
2025-10-15 00:00:00.006,7.795e-05
2025-10-15 08:00:00.002,5.535e-05
2025-10-15 16:00:00.000,1.293e-05
2025-10-16 00:00:00.000,3.857e-05
2025-10-16 08:00:00.003,2.417e-05
2025-10-16 16:00:00.002,4.654e-05
2025-10-17 00:00:00.001,7.88e-05
2025-10-17 08:00:00.005,4.376e-05
2025-10-17 16:00:00.003,3.523e-05
2025-10-18 00:00:00.000,-1.212e-05
2025-10-18 08:00:00.002,1.949e-05
2025-10-18 16:00:00.001,-1.354e-05
2025-10-19 00:00:00.001,4.49e-06
2025-10-19 08:00:00.001,2.72e-06
2025-10-19 16:00:00.001,1.679e-05
2025-10-20 00:00:00.004,4.118e-05
2025-10-20 08:00:00.001,-2.908e-05
2025-10-20 16:00:00.000,-1.264e-05
2025-10-21 00:00:00.009,8.16e-06
2025-10-21 08:00:00.000,5.805e-05
2025-10-21 16:00:00.000,6.664e-05
2025-10-22 00:00:00.004,0.0001
2025-10-22 08:00:00.000,-1.693e-05
2025-10-22 16:00:00.000,2.665e-05
2025-10-23 00:00:00.000,0.0001
2025-10-23 08:00:00.001,6.794e-05
2025-10-23 16:00:00.004,4.94e-05
2025-10-24 00:00:00.000,6.842e-05
2025-10-24 08:00:00.000,7.969e-05
2025-10-24 16:00:00.009,4.989e-05
2025-10-25 00:00:00.000,0.0001
2025-10-25 08:00:00.001,7.364e-05
2025-10-25 16:00:00.001,8.513e-05
2025-10-26 00:00:00.001,0.0001
2025-10-26 08:00:00.001,1.437e-05
2025-10-26 16:00:00.000,2.39e-05
2025-10-27 00:00:00.000,0.0001
2025-10-27 08:00:00.005,3.409e-05
2025-10-27 16:00:00.000,9.513e-05
2025-10-28 00:00:00.000,9.35e-05
2025-10-28 08:00:00.000,3.241e-05
2025-10-28 16:00:00.004,1.663e-05
2025-10-29 00:00:00.004,-4.234e-05
2025-10-29 08:00:00.005,-8.016e-05
2025-10-29 16:00:00.000,6.414e-05
2025-10-30 00:00:00.004,8.205e-05
2025-10-30 08:00:00.008,2.94e-06
2025-10-30 16:00:00.001,-9.458e-05
2025-10-31 00:00:00.000,-0.00017406
2025-10-31 08:00:00.008,4.157e-05
2025-10-31 16:00:00.007,-5.81e-06
2025-11-01 00:00:00.001,8.614e-05
2025-11-01 08:00:00.000,5.206e-05
2025-11-01 16:00:00.000,9.503e-05
2025-11-02 00:00:00.007,3.613e-05
2025-11-02 08:00:00.000,2.522e-05
2025-11-02 16:00:00.001,9.41e-06
2025-11-03 00:00:00.000,5.979e-05
2025-11-03 08:00:00.010,2.977e-05
2025-11-03 16:00:00.000,1.471e-05
2025-11-04 00:00:00.002,8.835e-05
2025-11-04 08:00:00.004,8.854e-05
2025-11-04 16:00:00.000,0.0001
2025-11-05 00:00:00.000,0.0001
2025-11-05 08:00:00.000,9.06e-05
2025-11-05 16:00:00.004,-1.394e-05
2025-11-06 00:00:00.001,3.511e-05
2025-11-06 08:00:00.000,9.152e-05
2025-11-06 16:00:00.001,6.535e-05
2025-11-07 00:00:00.005,5.936e-05
2025-11-07 08:00:00.003,9.432e-05
2025-11-07 16:00:00.005,6.881e-05
2025-11-08 00:00:00.011,4.462e-05
2025-11-08 08:00:00.015,0.0001
2025-11-08 16:00:00.001,5.205e-05
2025-11-09 00:00:00.004,4.195e-05
2025-11-09 08:00:00.000,5.867e-05
2025-11-09 16:00:00.005,-2.252e-05
2025-11-10 00:00:00.000,-3.062e-05
2025-11-10 08:00:00.000,-8.98e-06
2025-11-10 16:00:00.003,-1.567e-05
2025-11-11 00:00:00.007,1.611e-05
2025-11-11 08:00:00.000,1.964e-05
2025-11-11 16:00:00.009,-6.1e-07
2025-11-12 00:00:00.000,-2.8e-06
2025-11-12 08:00:00.002,-8.166e-05
2025-11-12 16:00:00.000,5.083e-05
2025-11-13 00:00:00.002,-2.337e-05
2025-11-13 08:00:00.000,-2.24e-05
2025-11-13 16:00:00.001,8.007e-05
2025-11-14 00:00:00.000,-6.748e-05
2025-11-14 08:00:00.000,-6.29e-06
2025-11-14 16:00:00.001,2.916e-05
2025-11-15 00:00:00.005,3.095e-05
2025-11-15 08:00:00.000,3.587e-05
2025-11-15 16:00:00.001,1.683e-05
2025-11-16 00:00:00.001,1.331e-05
