t,oi,oiv
2026-08-26 03:00:00,624909.42,436199273.3484
2026-08-26 03:05:00,624969.63,435944001.0234589
2026-08-26 03:10:00,624962.68,435917439.5059858
2026-08-26 03:15:00,624981.61,435605932.3539
2026-08-26 03:20:00,624850.04,435462106.90740883
2026-08-26 03:25:00,624765.34,435557035.781503
2026-08-26 03:30:00,624783.51,435283250.60232604
2026-08-26 03:35:00,624791.8,434955059.488
2026-08-26 03:40:00,624867.54,435272195.9591689
2026-08-26 03:45:00,624665.51,435098267.6803
2026-08-26 03:50:00,624633.2,434457375.928
2026-08-26 03:55:00,624631.45,434699764.9985
2026-08-26 04:00:00,624695.92,435063226.5248
2026-08-26 04:05:00,624603.15,434747753.27613556
2026-08-26 04:10:00,624634.31,435637215.3214946
2026-08-26 04:15:00,624716.15,434839923.369
2026-08-26 04:20:00,624762.96,435541002.3048
2026-08-26 04:25:00,624774.39,435611447.9397
2026-08-26 04:30:00,624827.54,435239618.572024
2026-08-26 04:35:00,625467.62,435296967.32781696
2026-08-26 04:40:00,625462.67,435328272.9467
2026-08-26 04:45:00,625483.77,435342958.7577
2026-08-26 04:50:00,625477.0,434812846.09
2026-08-26 04:55:00,625651.19,434884890.6969151
2026-08-26 05:00:00,625704.13,434594627.8041241
2026-08-26 05:05:00,625660.43,434392638.0303669
2026-08-26 05:10:00,625603.68,434262794.472
2026-08-26 05:15:00,625733.0,434584083.16
2026-08-26 05:20:00,625948.07,433918658.5260322
2026-08-26 05:25:00,625835.54,435062092.3418
2026-08-26 05:30:00,625708.11,435627817.22022516
2026-08-26 05:35:00,625639.22,435893817.779151
2026-08-26 05:40:00,625640.41,435808596.7978
2026-08-26 05:45:00,625670.82,435921731.69536257
2026-08-26 05:50:00,625686.53,435785484.8514188
2026-08-26 05:55:00,625757.15,435433112.8275
2026-08-26 06:00:00,625758.21,435959487.3249
2026-08-26 06:05:00,625808.99,436069962.3219
2026-08-26 06:10:00,625791.05,436396430.29038155
2026-08-26 06:15:00,625742.33,435829532.845
2026-08-26 06:20:00,625703.04,435397698.5738303
2026-08-26 06:25:00,625644.3,435193023.8126302
2026-08-26 06:30:00,625581.47,435501270.31547695
